falha	falha: n.f. failure
falhanço	falhanço: n. failure
falhar	falhar: fail
falsidade	falsidade: n. falsity
falsificação	falsificação: n. fake
falso	falso: adj. false
falta	falta: n. fault
faltar	faltar: be missing
fama	fama: n. fame
família	família: n. family
familiar	familiar: adj. familiar, familiar: adj. family
famoso	famoso: adj. famous
fanático	fanático: adj. fanatical
fantasma	fantasma: n. ghost
fantástico	fantástico: adj. fantastic
fantoche	fantoche: n.m. puppet
farinha	farinha: n. flour
farmacêutico	farmacêutico: n. chemist
farmácia	farmácia: n. chemist's, farmácia: n. drugstore, farmácia: n. pharmacy
farsa	farsa: n. farce
fartura	fartura: n. abundance
fase	fase: n. phase
fatal	fatal: adj. fatal
fato	fato: n. fact
fator	fator: n. factor
faturação	faturação: n. turnover
fatura	fatura: n. bill
favorável	favorável: adj. favorable, favorável: adj. favourable
favorecer	favorecer: favour
favor	favor: n. favour
favorito	favorito: adj. favourite
fazer	fazer: do, fazer: make, fazer: take
fechamento	fechamento: n. closing
fechar	fechar: close, fechar: enclose, fechar: shut, fechar: shut down
federação	federação: n. federation
federal	federal: adj. federal
fedor	fedor: n. stink
fé	fé: n. faith
feio	feio: adj. ugly
feira	feira: n. fair
felicidade	felicidade: n. happiness
feliz	feliz: adj.mf. glad, feliz: adj.mf. happy
felizmente	felizmente: adv. fortunately, felizmente: adv. happily, felizmente: adv. luckily, felizmente: adv. thankfully
feminino	feminino: adj. feminine
fenómeno	fenómeno: n. phenomenon
fenômeno	fenômeno: n. phenomenon
férias	férias: n. holiday, férias: n. holiday, férias: n. holiday, férias: n. vacation, férias: n. vacation
ferimento	ferimento: n.m. wound
feroz	feroz: adj.mf.pl. fierce, feroz: adj.mf.sg. fierce
ferramenta	ferramenta: n. tool
ferreiro	ferreiro: n. smith
ferro	ferro: n. iron, ferro: n.m. iron, ferro: n.m. plate
festa	festa: n. party
festival	festival: n. festival
fevereiro	fevereiro: n. February
fezes	fezes: n.f.pl. feces
fibra	fibra: n. fiber, fibra: n. fibre, fibra: n. grain
ficar	ficar: be left, ficar: remain, ficar: stay
ficção	ficção: n. fiction
fiel	fiel: adj. faithful
figura	figura: n. figure
fila	fila: n. row
filho	filho: n. child, filho: n. daughter, filho: n. son, filho: n. son
filial	filial: adj. filial
filme	filme: n.m. film, filme: n.m. movie
fim	fim: n.m. end
final	final: n. end, final: n. ending, final: n. final, final: adj. final
finalista	finalista: n. finalist
finalmente	finalmente: adv. eventually, finalmente: adv. finally, finalmente: adv. ultimately
financeiro	financeiro: adj. financial
financiamento	financiamento: n.m. funding
financiar	financiar: finance, financiar: fund
fincar	fincar: pin
fino	fino: adj. fine
fio	fio: n. thread, fio: n. wire
firma	firma: n. signature
firmamento	firmamento: n. firmament
firmar	firmar: sign
firme	firme: adj.mf. firm
fiscal	fiscal: adj. fiscal
fisicamente	fisicamente: adv. physically
físico	físico: adj. physical
fita	fita: n. strip, fita: n. tape
fixo	fixo: adj. fixed
flecha	flecha: n. arrow
flexibilidade	flexibilidade: n. flexibility
flexível	flexível: adj. flexible, flexível: adj. floppy
floral	floral: adj. floral
florescer	florescer: flower
flor	flor: n. flower
fluir	fluir: flow
fluxo	fluxo: adj. toneless
foco	foco: n.m.ND. focus, foco: n.m.pl. focus, foco: n.m.sg. focus
fogo	fogo: n. fire
fogueira	fogueira: n. bonfire
foguete	foguete: n. rocket
folha	folha: n.f. blade, folha: n.f. leaf, folha: n.f. sheet
fonte	fonte: n. fountain, fonte: n. source, fonte: n. spring
fora	fora: adv. away, fora: adv. off, fora: adv. out, fora: adv. outside
força	força: n. force, força: n. strength
formação	formação: n. formation, formação: n. training
forma	forma: n.f. form, forma: n.f. shape
formal	formal: adj. formal
formalizar	formalizar: formalize
formalmente	formalmente: adv. formally
formar	formar: form
formato	formato: n. format
formoso	formoso: adj. beautiful
fórmula	fórmula: n. formula
formular	formular: formulate
fornecer	fornecer: supply
fornecimento	fornecimento: n. supply
forno	forno: n. oven
foro	foro: n. forum
fortalecer	fortalecer: fortify, fortalecer: strengthen
fortaleza	fortaleza: n. fortress
forte	forte: adj.mf. strong
fortemente	fortemente: adv. heavily, fortemente: adv. strongly
fortuna	fortuna: n. fortune
fóssil	fóssil: n. fossil
foto	foto: n. photo
fotografar	fotografar: photograph
fotógrafo	fotógrafo: n. photographer
fração	fração: n.f. fraction
fracasso	fracasso: n. failure
fracção	fracção: n.f. fraction
fraco	fraco: adj.m. feeble, fraco: adj.f. feeble
fractura	fractura: n. fracture
frágil	frágil: adj. fragile
fragmento	fragmento: n. fragment
francamente	francamente: adv. frankly, francamente: adv. outright
francês	francês: n. French, francês: adj. French
franco	franco: adj. frank
frango	frango: n. chicken
franzino	franzino: adj. thin
frase	frase: n. phrase, frase: n. sentence
fratura	fratura: n. fracture
fraude	fraude: n.f. fraud
frear	frear: brake
freguesia	freguesia: n. clientele
frente	frente: n.f. front, frente: adv. in front
frequência	frequência: n. frequency
freqüência	freqüência: n. frequency
frequente	frequente: adj. frequent
freqüente	freqüente: adj. frequent
frequentemente	frequentemente: adv. frequently
freqüentemente	freqüentemente: adv. frequently
fresco	fresco: adj. cool, fresco: adj. fresh
frialdade	frialdade: n. coolness
frieza	frieza: n. coolness
frio	frio: n. cold, frio: adj. cold
frisar	frisar: crimp
frontal	frontal: adj. frontal
fronteira	fronteira: n. border, fronteira: n. boundary, fronteira: n. frontier
frota	frota: n. fleet
fruta	fruta: n. fruit
fruto	fruto: n. fruit
fuga	fuga: n. fugue
fulgor	fulgor: n. glow
fumaça	fumaça: n.f. smoke
fumar	fumar: smoke
fumo	fumo: n. tobacco
função	função: n. function, função: n. role
funcionamento	funcionamento: n. functioning, funcionamento: n. operation
funcionar	funcionar: function, funcionar: operate, funcionar: run, funcionar: work
fundação	fundação: n. foundation
fundador	fundador: n. founder
fundamental	fundamental: adj. fundamental
fundamentalista	fundamentalista: n. fundamentalist
fundamentalmente	fundamentalmente: adv. fundamentally
fundar	fundar: found
fundir	fundir: cast, fundir: melt
fundo	fundo: n.m.ND. background, fundo: n.m.pl. background, fundo: n.m.sg. background, fundo: n.m.ND. bottom, fundo: n.m.pl. bottom, fundo: n.m.sg. bottom, fundo: n.m.ND. fund, fundo: n.m.pl. fund, fundo: n.m.sg. fund, fundo: adj. deep
funeral	funeral: n. funeral
furacão	furacão: n. hurricane
furia	furia: n. fury
furioso	furioso: adj. furious, furioso: adj. raging
fusão	fusão: n. fusion, fusão: n. merger
futebol	futebol: n. football
futebolista	futebolista: n. footballer
futuro	futuro: n. future, futuro: adj. future
gabinete	gabinete: n. cabinet
gala	gala: n. gala
galego	galego: n. galician
galo	galo: n. rooster
ganhador	ganhador: n. winner
ganhar	ganhar: earn, ganhar: win
ganho	ganho: n.m. gain
garagem	garagem: n.f. garage
garantir	garantir: guarantee
garganta	garganta: n. throat
garoto	garoto: n. boy, garoto: n. girl, garoto: n. lad
garrafa	garrafa: n. bottle
garra	garra: n. harp
gás	gás: n. gas
gasolina	gasolina: n.f. benzine, gasolina: n.f. gasoline, gasolina: n.f. petrol
gastar	gastar: spend
gasto	gasto: n.m. expenditure, gasto: n.m. expense
gato	gato: n. cat
gelo	gelo: n. ice
gene	gene: n. gene
general	general: n. general
generalizar	generalizar: generalize
gênero	gênero: n. gender
género	género: n. gender, género: n. genre
generoso	generoso: adj. generous
genético	genético: adj. genetic
génio	génio: n. genius
gênio	gênio: n. genius
genital	genital: adj. genital
genocídio	genocídio: n. genocide
gente	gente: n. person
geográfico	geográfico: adj. geographic
geológico	geológico: adj. geological
geração	geração: n. generation
geral	geral: adj. general
geralmente	geralmente: adv. commonly, geralmente: adv. generally
gestão	gestão: n. management, gestão: n. negotiation
gesto	gesto: n. gesture
gigante	gigante: n. giant
gigantesco	gigantesco: adj. gigantic
ginete	ginete: n. rider
girar	girar: turn
giro	giro: n. twist
global	global: adj. global
globalização	globalização: n. globalization
glória	glória: n. glory
goleiro	goleiro: n. goalkeeper
gol	gol: n. goal
golo	golo: n. goal
golpear	golpear: knock, golpear: strike
golpe	golpe: n. blow, golpe: n. coup, golpe: n. knock, golpe: n. stroke
gordura	gordura: n.f. fat
gostar	gostar: enjoy, gostar: fancy, gostar: like
gota	gota: n. drop
governação	governação: n.f. government
governante	governante: n. ruler
governo	governo: n. government
graça	graça: n.f. grace
graças a	graças a: pr. thanks to
grade	grade: n. grille
gráfico	gráfico: n. chart, gráfico: n. graphics, gráfico: adj. graphic
grama	grama: n.f. gram, grama: n.f. gramme, grama: n.f. lawn
granada	granada: n. pomegranate
grande	grande: adj. big, grande: adj. elder, grande: adj. great, grande: adj. large
grandeza	grandeza: n. greatness
granito	granito: n. granite
granja	granja: n. farm
grão	grão: n. grain, grão: n. spot
gratuito	gratuito: adj. free
gravação	gravação: n.f. recording
gravar	gravar: record, gravar: tax
grave	grave: adj. grave, grave: adj. severe
gravemente	gravemente: adv. gravely
gravidade	gravidade: n. gravity
gravidez	gravidez: n.f. pregnancy
grego	grego: adj. Greek
greve	greve: n. strike
gripe	gripe: n. flu
gritar	gritar: call, gritar: cry, gritar: scream, gritar: shout
grito	grito: n. cry, grito: n. shout
grosseiro	grosseiro: adj. earthy
grupo	grupo: n. cluster, grupo: n. group, grupo: n. pack, grupo: n. pool
gruta	gruta: n. cave
guarda-costas	guarda-costas: n. bodyguard
guarda	guarda: n. guard, guarda: n. policeman
guardar	guardar: save
guerra	guerra: n. war
guerreiro	guerreiro: n. warrior
guerrilha	guerrilha: n. guerrilla warfare
guerrilheiro	guerrilheiro: n. guerrilla warfare
guião	guião: n. script
guiar	guiar: guide
hábil	hábil: adj. skillful
habilidade	habilidade: n. ability, habilidade: n. craft, habilidade: n. skill
habilitação	habilitação: n. habilitation
habilitar	habilitar: enable
habitação	habitação: n. room
habitante	habitante: n. inhabitant
hábito	hábito: n. frock
habitual	habitual: adj. usual
habitualmente	habitualmente: adv. usually
harpa	harpa: n. harp
haver de	haver de: vbmod. have to
hectare	hectare: n.m. hectare
helicóptero	helicóptero: n. helicopter
hemisfério	hemisfério: n. hemisphere
heparina	heparina: n.f. heparin
herança	herança: n. estate, herança: n. inheritance
herdar	herdar: inherit
herói	herói: n. hero, herói: n. heroine
hierarquia	hierarquia: n. hierarchy
hino	hino: n. hymn
hipocrisia	hipocrisia: n. hypocrisy
hipotermia	hipotermia: n. hypothermia
hipótese	hipótese: n. hypothesis
historiador	historiador: n. historian
história	história: n. history, história: n. story
historicamente	historicamente: adv. historically
histórico	histórico: adj. historical
hoje	hoje: adv. today
holandês	holandês: n. Dutch
homem	homem: n. male, homem: n. man
homenagem	homenagem: n.f. homage
homicídio	homicídio: n. homicide
homologação	homologação: n. homologation
homossexual	homossexual: adj. homosexual
honra	honra: n.f. honor, honra: n.f. honour
honrar	honrar: honour
hora	hora: n. hour, hora: n. time
horário	horário: n. schedule, horário: n. timetable
horizonte	horizonte: n. horizon
hormona	hormona: n.f. hormone
hormônio	hormônio: n.m. hormone
horrível	horrível: adj.mf. frightful, horrível: adj. horrible
horror	horror: n. horror
hóspede	hóspede: n.mf. guest, hóspede: n.mf. hostess
hospital	hospital: n. hospital
hospitalização	hospitalização: n. hospitalization
hostil	hostil: adj. hostile
hostilidade	hostilidade: n. hostility
hotel	hotel: n. hotel
humanidade	humanidade: n. mankind
humanitário	humanitário: adj. humanitarian
humano	humano: adj. human
húmido	húmido: adj. humid, húmido: adj. wet
humilde	humilde: adj. humble
humildemente	humildemente: adv. humbly
humor	humor: n. humor, humor: n. humour, humor: n. mood
humorista	humorista: n. humorist
ibérico	ibérico: adj. Iberian
ibério	ibério: adj. Iberian
idade	idade: n. age
ideal	ideal: adj. ideal
idéia	idéia: n. idea
ideia	ideia: n. idea, ideia: n. insight, ideia: n. notion
idêntico	idêntico: adj. identical
identidade	identidade: n. identity
identificação	identificação: n. identification
identificar	identificar: identify
ideológico	ideológico: adj. ideological
idioma	idioma: n. language
idiota	idiota: n. idiot
ídolo	ídolo: n. idol
ignorância	ignorância: n. ignorance
ignorar	ignorar: ignore
igreja	igreja: n. church
igualdade	igualdade: n. equality
igual	igual: adj. equal, igual: adv. the same
igualmente	igualmente: adv. alike, igualmente: adv. equally
ilegal	ilegal: adj. illegal
ilegalmente	ilegalmente: adv. illegally
ilha	ilha: n. island
ilícito	ilícito: adj. illicit
ilimitado	ilimitado: adj. boundless
iluminar	iluminar: light
ilusão	ilusão: n. illusion
ilustração	ilustração: n. illustration
ilustrador	ilustrador: n. illustrator
ilustrar	ilustrar: illustrate
imagem	imagem: n. image
imaginar	imaginar: figure, imaginar: imagine
íman	íman: n. magnet
imediatamente	imediatamente: adv. at once, imediatamente: adv. immediately, imediatamente: adv. right off
imediato	imediato: adj. immediate
imenso	imenso: adj. immense
imigração	imigração: n. immigration
imigrante	imigrante: n. immigrant
iminente	iminente: adj. imminent
imitar	imitar: imitate
imobiliária	imobiliária: n. real estate
imortal	imortal: adj. immortal
imóvel	imóvel: adj. motionless
impaciência	impaciência: n. impatience
impacto	impacto: n. hit, impacto: n. impact
imparcial	imparcial: adj. impartial
impedir	impedir: preclude
imperador	imperador: n. emperor
império	império: n. empire
implantação	implantação: n. implantation
implantar	implantar: implant
implicar	implicar: imply, implicar: involve
impor	impor: impose
importação	importação: n. import
importância	importância: n. importance, importância: n. significance
importante	importante: adj. important, importante: adj. major, importante: adj. of note
importar	importar: import, importar: matter, importar: mind
